1,0,10,53363240760.982727,0.010000
1,0,10,325344596590.247925,0.010000
1,0,10,50165661.147335,0.010000
1,0,10,10372546398222.269531,0.010000
1,0,10,85352.542730,0.010000
1,0,10,106741362012690071552.000000,0.010000
1,0,10,38902340619.565025,0.010000
1,0,10,1404527.969569,0.010000
1,0,10,3019790754.733894,0.010000
1,0,10,16656352.759270,0.010000
1,0,10,7765768.023032,0.010000
1,0,10,11566781274.960245,0.010000
1,0,10,21799723286.461346,0.010000
1,0,10,1110324879773.833984,0.010000
1,0,10,1238632.814969,0.010000
1,0,10,9478393.335618,0.010000
1,0,10,412301.403521,0.010000
1,0,10,282924.804454,0.010000
1,0,10,2722941550.683506,0.010000
1,0,10,77121761353.671585,0.010000
1,0,10,370648857171.282837,0.010000
1,0,10,69699717.404055,0.010000
1,0,10,270667109654.902618,0.010000
1,0,10,27023153844.283249,0.010000
1,0,10,15475409972102.343750,0.010000
1,0,10,443212438677653.875000,0.010000
1,0,10,7038927612.239869,0.010000
1,0,10,38824483.152659,0.010000
1,0,10,3772475433.363449,0.010000
1,0,10,62658611052710.914062,0.010000
1,0,10,4245572918328.754883,0.010000
1,0,10,385717466370.301331,0.010000
1,0,10,403529204.642414,0.010000
1,0,10,24358320.812345,0.010000
1,0,10,1379146661300173059129344.000000,0.010000
1,0,10,908390859474.800659,0.010000
1,0,10,279993354.338652,0.010000
1,0,10,96010420909913096192.000000,0.010000
1,0,10,3052062439772382.500000,0.010000
1,0,10,7239994.641863,0.010000
1,0,10,11750319236.187101,0.010000
1,0,10,4173003449.898703,0.010000
1,0,10,10003234870446868.000000,0.010000
1,0,10,21369577.340542,0.010000
1,0,10,2394631359.439219,0.010000
1,0,10,8594553.312139,0.010000
1,0,10,32831401.077598,0.010000
1,0,10,55440011261589808.000000,0.010000
1,0,10,2369604305769.559570,0.010000
1,0,10,4023272.050678,0.010000
1,0,10,515016866122.766785,0.010000
1,0,10,2424870968537944.500000,0.010000
1,0,10,150636900296479.781250,0.010000
1,0,10,3143412.031002,0.010000
1,0,10,7305780736490.383789,0.010000
1,0,10,450703590991.204468,0.010000
1,0,10,327816175486.911377,0.010000
1,0,10,34786200.925458,0.010000
1,0,10,14674653559829810.000000,0.010000
1,0,10,100768235.166908,0.010000
1,0,10,54702432.220966,0.010000
1,0,10,32681.855075,0.010000
1,0,10,767295891220998914048.000000,0.010000
1,0,10,310540167646.080444,0.010000
1,0,10,6730961480246.041992,0.010000
1,0,10,256845359212829704192.000000,0.010000
1,0,10,516543668990.988464,0.010000
1,0,10,92795943961.182983,0.010000
1,0,10,320767819601.696289,0.010000
1,0,10,1447724302.452572,0.010000
1,0,10,11716042.694074,0.010000
1,0,10,5984574429.162101,0.010000
1,0,10,10192847060875.099609,0.010000
1,0,10,884003907922.235596,0.010000
1,0,10,1828566.267759,0.010000
1,0,10,1740709306399889664.000000,0.010000
1,0,10,104053562211.938766,0.010000
1,0,10,152317012046.296722,0.010000
1,0,10,43725713755925.500000,0.010000
1,0,10,20191928953224418980453840635035648.000000,0.010000
1,0,10,478375882970419757056.000000,0.010000
1,0,10,73449225018.242661,0.010000
1,0,10,1297686.993178,0.010000
1,0,10,6218010.377988,0.010000
1,0,10,1893153933162.528320,0.010000
1,0,10,332196269502233116672.000000,0.010000
1,0,10,191913405.567673,0.010000
1,0,10,12335910275.132822,0.010000
1,0,10,150272479.199499,0.010000
1,0,10,1316745475226.244873,0.010000
1,0,10,6958307840516085760.000000,0.010000
1,0,10,6944332023.910260,0.010000
1,0,10,529214633317.380615,0.010000
1,0,10,252491862009.189972,0.010000
1,0,10,8640694536815830.000000,0.010000
1,0,10,385078360902.077576,0.010000
1,0,10,538388039.127769,0.010000
1,0,10,191857260358.727356,0.010000
1,0,10,1408170184.086832,0.010000
1,0,10,25731530213.627773,0.010000
1,0,50,224792066380513816952692705072060817759617199212855296.000000,0.010000
1,0,50,98412568234355235451849505799328927599289183678129548296192.000000,0.010000
1,0,50,53781784875026255688353105479467008.000000,0.010000
1,0,50,3477478886579811761698881801966764983587550601859483335620534235824128.000000,0.010000
1,0,50,2151382407296285409280.000000,0.010000
1,0,50,273159075157162859213687631432505228226816410979623745987320569604254602790010428163297955276207746449408.000000,0.010000
1,0,50,1203781761964718973450035244924125633813065760768000.000000,0.010000
1,0,50,1119704697904686972841790275584.000000,0.010000
1,0,50,71028780814281474521850849636685478342080593920.000000,0.010000
1,0,50,32430588522096463273872653140623360.000000,0.010000
1,0,50,45819018684671550095222124838912.000000,0.010000
1,0,50,27366494115298024216054334947888758293887188992.000000,0.010000
1,0,50,329884167203217161116220404587854367814271893504.000000,0.010000
1,0,50,14374368120113549093881886851462206965434399968508023970725888.000000,0.010000
1,0,50,216131514848622027767203533684736.000000,0.010000
1,0,50,382968779041960593499514470400.000000,0.010000
1,0,50,549446219994198506995712.000000,0.010000
1,0,50,177690311419299486331043840.000000,0.010000
1,0,50,127414664611361518242957052471956840202108928.000000,0.010000
1,0,50,476203254776305480407787950490005934035631092006912.000000,0.010000
1,0,50,666364777378646273778492473005235230201768475776793926696960.000000,0.010000
1,0,50,38006263084073301147517572397269386264576.000000,0.010000
1,0,50,4635103514645026989509059433935174942945586418955583488.000000,0.010000
1,0,50,535884985068419809909316438054915749807370386014208.000000,0.010000
1,0,50,4804238397320632660083965606932127346769651951551036529037823602327552.000000,0.010000
1,0,50,110615823008611348329849003506602984096132955899230942215154997738029973504.000000,0.010000
1,0,50,2365334002265883630977336104176974181863260160.000000,0.010000
1,0,50,179775627907064225291596581252831903744.000000,0.010000
1,0,50,6891342959595875588217051669034952302604058624.000000,0.010000
1,0,50,7624224813107097662567866007109816590369796292402085064992143332868096000.000000,0.010000
1,0,50,126514924931143279443236804500241418253253250635600746715707080704.000000,0.010000
1,0,50,132594026523213265423765250964337306319564949692439467130880.000000,0.010000
1,0,50,14433083781910018020183075562788537499648.000000,0.010000
1,0,50,130838445806538113467533181476405248.000000,0.010000
1,0,50,27889989643043727259401594439097640417490499345735052264456930689654178851708488884483272959478867110412046868994756740988411052032.000000,0.010000
1,0,50,618072921283095907319535822195735670819641790335498905012142080.000000,0.010000
1,0,50,4180327746346254752689603418365973604859904.000000,0.010000
1,0,50,25646529987453944468333316923652643532845279912604711212616850676570157294455616688276197119027190956032.000000,0.010000
1,0,50,2898819874522772404120612401350680520956935559370024010890874358803297154174054542130282496.000000,0.010000
1,0,50,183491154258897481433125748736.000000,0.010000
1,0,50,2992989754505171299847855727693764248274183651328.000000,0.010000
1,0,50,1990129717469090049707334809685437579881871310848.000000,0.010000
1,0,50,1275262391441874045866515221013342338737624979556078323122406730511431814952779776.000000,0.010000
1,0,50,164874190590877586956853169881088.000000,0.010000
1,0,50,8434108602401463186649694412440859103216629972992.000000,0.010000
1,0,50,217727035756478348416766076518400.000000,0.010000
1,0,50,86851548557611381668921875628032.000000,0.010000
1,0,50,125378327209659641637553318710458733588035053311762821137838212169134840837908302135296.000000,0.010000
1,0,50,87589997646228189630225549770381146366567861776097464494850048.000000,0.010000
1,0,50,54107018975285503721254768607232.000000,0.010000
1,0,50,316303706251655442557466120029967310681517113379608298782720.000000,0.010000
1,0,50,12316748465146952220837256164978167871601922895624461436946283252956665743409152.000000,0.010000
1,0,50,5280311809489805342066411112899642551633851442335898275854741584440459264.000000,0.010000
1,0,50,223472277847776749235021545472.000000,0.010000
1,0,50,64895242581108400749606099995826341372046974185549852741468160.000000,0.010000
1,0,50,416759832524875865360690021329850937122260404455640261459968.000000,0.010000
1,0,50,1029127170681293597572427723221284559583318334012515155968.000000,0.010000
1,0,50,4221471547983603348119519380897792.000000,0.010000
1,0,50,21971507208202226389687943227832581202053369987016153373793660820690135702698983424.000000,0.010000
1,0,50,236061975929483856877640522984413200384.000000,0.010000
1,0,50,2949714335709769526594712193726290562383872.000000,0.010000
1,0,50,335106352010079823200256.000000,0.010000
1,0,50,3181515998976432144179128054640341329460402724292088228546610485448044568478930186955044166868578582923313152.000000,0.010000
1,0,50,7275048566979021560995586650340575959986370016779236349575168.000000,0.010000
1,0,50,2002743858469849273007791669126661073998468874756371693284205002752.000000,0.010000
1,0,50,453807964619219886644898424161544938225680316751041788555181278627978314372884409622666059369703201700839424.000000,0.010000
1,0,50,945774910424617061339134648741913366546334118344999549056057344.000000,0.010000
1,0,50,62123441106211222220107654832746321881378774996031111168.000000,0.010000
1,0,50,497119648278844168034065345841084742602605199357181427712.000000,0.010000
1,0,50,56417148419359211348109553205110405756616704.000000,0.010000
1,0,50,196731859113695184457706766336.000000,0.010000
1,0,50,1069853368609092878646185224450162085153759821824.000000,0.010000
1,0,50,358159374541391685233252719303398770625755256375812522231872343366434816.000000,0.010000
1,0,50,111388787006448868819154068180518449203819373192758333276160.000000,0.010000
1,0,50,479401713473394686558208.000000,0.010000
1,0,50,477533506758461134139451289660868154258692812576526958094772058556151910417595679608395530240.000000,0.010000
1,0,50,3370412304356578077149807337786004868456677615460935532544.000000,0.010000
1,0,50,618973703396869543384541379978376210788901293383483392.000000,0.010000
1,0,50,8580116724419553894301049777586232072552077797643897626109175322902528.000000,0.010000
1,0,50,6492530594731983893737712066195675317188109473936999918420934227459144391893615966063208871515745424037233179146671062215929992738478881052875331782478084089808152360610218811326464.000000,0.010000
1,0,50,35694985065051340417650248414355160958798032610588297977586687012744488798545466599083856281437459445710848.000000,0.010000
1,0,50,254260890636595049023011296842035912671737178750976.000000,0.010000
1,0,50,333623433779035112489353216.000000,0.010000
1,0,50,11888562754604130095686469287936.000000,0.010000
1,0,50,754763407366925281078921975840752095529220816899750496976240640.000000,0.010000
1,0,50,98840150601762857789441202699254725455209252844809041978068648019177553926973909784161928505693701899550720.000000,0.010000
1,0,50,1497039056113223397946391588933971476480.000000,0.010000
1,0,50,4568415181346810245210709368949481230452482113536.000000,0.010000
1,0,50,1638250229819968307653119894466462744576.000000,0.010000
1,0,50,19971057525227233459421234545696137022298151516507025178624.000000,0.010000
1,0,50,365346175356123390677401445124747755387789024778871053887582179226834199813177947376915282023940096.000000,0.010000
1,0,50,253632076659868624189300512074678959695861731295232.000000,0.010000
1,0,50,17135142123739475808097369991195948033558562777616875520.000000,0.010000
1,0,50,44413527210576594766204789756197689026424644222100439040.000000,0.010000
1,0,50,548815763900815463456481270242123905366474362623918650282783838980224292756928856064.000000,0.010000
1,0,50,20638350414457262640786318224824265931304207820368614785024.000000,0.010000
1,0,50,142455971549965333667872676028232822161408.000000,0.010000
1,0,50,62047928700789034446661815380484107805285067347783057408.000000,0.010000
1,0,50,16322017064163396235155304489058146411610112.000000,0.010000
1,0,50,188356743997333184181151207905742616747509192589312.000000,0.010000
